Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
1,24/06/2019,4,3,BOM ? HYD,21:05,22:25,1h 20m,4,8,0.011273957158962795
3,6/03/2019,2,1,DEL ? BOM ? COK,09:10,01:35 07 Mar,16h 25m,0,8,-0.6241544532130778
4,21/06/2019,0,2,BLR ? DEL,11:10,14:05,2h 55m,4,8,-0.7429537767756482
6,12/06/2019,2,1,DEL ? BOM ? COK,06:00,19:00,13h,0,8,0.9158680947012401
6,15/05/2019,2,1,DEL ? BOM ? COK,11:40,19:00,7h 20m,0,8,-0.050169109357384445
0,15/03/2019,0,5,BLR ? DEL,05:50,08:40,2h 50m,4,8,0.48153889515219844
8,6/06/2019,3,0,CCU ? MAA ? BLR,15:05,20:20,5h 15m,0,8,0.30397406989853437
1,9/06/2019,3,0,CCU ? IXR ? DEL ? BLR,05:50,23:15,17h 25m,1,8,-0.38852874859075537
4,24/05/2019,3,0,CCU ? BOM ? BLR,06:30,18:15,11h 45m,0,5,-0.5246617812852311
4,3/06/2019,2,1,DEL ? BOM ? COK,20:55,19:00 04 Jun,22h 5m,0,8,0.6131623449830891
10,12/06/2019,2,1,DEL ? COK,14:40,17:50,3h 10m,4,8,0.3483652762119504
3,15/03/2019,3,0,CCU ? BLR,09:35,12:20,2h 45m,4,8,0.8937429537767756
3,6/03/2019,2,1,DEL ? HYD ? COK,06:40,12:00,5h 20m,0,8,-0.3038331454340473
4,15/05/2019,3,0,CCU ? BOM ? BLR,08:25,18:15,9h 50m,0,5,-0.5952649379932357
3,9/05/2019,2,1,DEL ? HYD ? COK,05:05,12:10,7h 5m,0,8,-0.38401916572717026
1,27/05/2019,2,1,DEL ? GOI ? BOM ? COK,10:55,07:40 28 May,20h 45m,1,8,0.3483652762119504
6,27/03/2019,2,1,DEL ? BOM ? COK,07:00,21:00,14h,0,8,-0.21899661781285232
4,1/06/2019,2,1,DEL ? BOM ? COK,13:00,19:00,6h,0,8,0.7428128523111612
8,21/04/2019,2,1,DEL ? PNQ ? COK,08:45,13:15,4h 30m,0,8,-0.28382187147688837
4,12/05/2019,3,0,CCU ? BOM ? BLR,21:10,12:00 13 May,14h 50m,0,5,0.8937429537767756
4,21/05/2019,3,0,CCU ? BOM ? BLR,06:30,10:05 22 May,27h 35m,0,8,-0.26944757609921083
4,27/03/2019,2,1,DEL ? BOM ? COK,19:45,19:45 28 Mar,24h,0,5,0.18193348365276213
4,15/06/2019,2,1,DEL ? JAI ? BOM ? COK,19:30,12:35 16 Jun,17h 5m,1,8,0.7848083427282976
4,9/05/2019,3,0,CCU ? BOM ? BLR,16:30,09:20 10 May,16h 50m,0,5,-0.3394870349492672
3,6/04/2019,0,2,BLR ? DEL,13:00,15:50,2h 50m,4,8,0.6541713641488163
4,6/05/2019,2,1,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,1,8,0.18193348365276213
3,24/05/2019,2,1,DEL ? BOM ? COK,18:35,01:30 25 May,6h 55m,0,8,-0.556510710259301
3,24/06/2019,3,0,CCU ? BLR,21:25,00:05 25 Jun,2h 40m,4,8,1.810456595264938
4,9/05/2019,2,1,DEL ? JAI ? BOM ? COK,09:40,12:35 10 May,26h 55m,1,8,-0.12246335963923337
6,27/03/2019,2,1,DEL ? HYD ? MAA ? COK,07:10,21:20,14h 10m,1,8,-0.5028184892897407
8,27/05/2019,1,4,MAA ? CCU,17:45,20:05,2h 20m,4,8,0.9522266065388951
6,27/03/2019,2,1,DEL ? BOM ? COK,07:30,19:15,11h 45m,0,8,-0.306510710259301
4,1/06/2019,4,3,BOM ? HYD,07:05,08:30,1h 25m,4,5,-0.6729143179255919
6,6/06/2019,2,1,DEL ? BOM ? COK,10:00,01:30 07 Jun,15h 30m,0,8,0.10259301014656144
4,9/05/2019,2,1,DEL ? AMD ? BOM ? COK,23:05,19:00 10 May,19h 55m,1,8,-0.609075535512965
4,18/05/2019,2,1,DEL ? BOM ? COK,08:00,19:00,11h,0,5,-0.09145997745208569
3,3/05/2019,0,2,BLR ? DEL,23:30,02:20 04 May,2h 50m,4,8,0.9522266065388951
8,9/03/2019,1,4,MAA ? CCU,08:20,10:35,2h 15m,4,8,0.5638387824126269
1,24/03/2019,0,5,BLR ? DEL,17:00,19:45,2h 45m,4,8,-0.5328354002254791
6,15/06/2019,2,1,DEL ? BOM ? COK,09:00,19:00,10h,0,8,-0.2919954904171364
1,18/03/2019,1,4,MAA ? CCU,11:40,13:55,2h 15m,4,8,-0.4503945885005637
8,21/04/2019,2,1,DEL ? MAA ? COK,15:45,22:05,6h 20m,0,8,0.6123167981961668
4,12/05/2019,3,0,CCU ? GAU ? BLR,10:20,17:35,7h 15m,0,5,-0.5590473506200676
4,21/05/2019,2,1,DEL ? BOM ? COK,07:05,12:35,5h 30m,0,8,-0.22872040586245773
3,15/03/2019,1,4,MAA ? CCU,11:35,14:00,2h 25m,4,8,-0.1843291995490417
4,12/05/2019,4,3,BOM ? HYD,19:35,21:05,1h 30m,4,8,1.1156989853438557
4,1/05/2019,3,0,CCU ? BOM ? BLR,20:00,09:20 02 May,13h 20m,0,8,-0.29241826381059755
4,18/04/2019,0,2,BLR ? DEL,06:00,08:45,2h 45m,4,8,-0.37965050732807215
3,24/03/2019,3,0,CCU ? BBI ? BLR,11:55,16:25,4h 30m,0,8,0.8478015783540023
3,6/06/2019,2,1,DEL ? LKO ? COK,21:50,03:35 07 Jun,5h 45m,0,8,-0.16107666290868095
4,12/06/2019,3,0,CCU ? BOM ? BLR,18:55,18:15 13 Jun,23h 20m,0,8,0.2020856820744081
4,27/06/2019,2,1,DEL ? LKO ? BOM ? COK,11:45,04:25 28 Jun,16h 40m,1,8,-0.3067925591882751
4,24/03/2019,0,5,BLR ? BOM ? DEL,05:45,10:45,5h,0,5,0.6583990980834273
1,9/04/2019,2,1,DEL ? HYD ? BOM ? COK,17:15,07:40 10 Apr,14h 25m,1,8,0.7764937993235626
4,1/05/2019,3,0,CCU ? BOM ? BLR,06:30,19:50,13h 20m,0,8,-0.03170800450958287
4,24/05/2019,3,0,CCU ? DEL ? BLR,09:35,22:05,12h 30m,0,8,-0.04509582863585118
3,18/05/2019,3,0,CCU ? NAG ? BLR,18:05,23:30,5h 25m,0,8,0.903184892897407
4,1/05/2019,3,0,CCU ? BOM ? BLR,08:25,12:00 02 May,27h 35m,0,5,0.8144024802705749
3,18/03/2019,3,0,CCU ? BLR,15:20,17:55,2h 35m,4,8,-0.2350620067643743
4,21/03/2019,2,1,DEL ? BDQ ? BOM ? COK,10:45,04:25 22 Mar,17h 40m,1,5,0.18193348365276213
4,9/06/2019,2,1,DEL ? NAG ? BOM ? COK,06:45,04:25 10 Jun,21h 40m,1,8,-0.5510146561443067
4,21/05/2019,3,0,CCU ? DEL ? BLR,20:25,09:45 22 May,13h 20m,0,8,-0.0007046223224351747
3,21/05/2019,3,0,CCU ? BLR,14:25,16:55,2h 30m,4,8,0.7051860202931229
6,21/03/2019,2,1,DEL ? BOM ? COK,16:00,01:35 22 Mar,9h 35m,0,8,0.6616403607666291
2,24/05/2019,0,2,BLR ? DEL,07:45,10:40,2h 55m,4,8,-0.443630214205186
6,6/03/2019,2,1,DEL ? HYD ? MAA ? COK,09:45,21:20,11h 35m,1,8,0.7285794813979707
3,1/06/2019,3,0,CCU ? BLR,09:35,12:10,2h 35m,4,8,-0.6979988726042841
4,21/05/2019,4,3,BOM ? HYD,07:05,08:30,1h 25m,4,5,0.2919954904171364
8,27/04/2019,2,1,DEL ? BLR ? COK,17:55,22:50,4h 55m,0,8,-0.5028184892897407
4,9/05/2019,2,1,DEL ? BOM ? COK,20:55,04:25 10 May,7h 30m,0,8,-0.475901916572717
4,1/05/2019,3,0,CCU ? BOM ? BLR,20:00,12:00 02 May,16h,0,5,-0.48125704622322435
4,18/05/2019,3,0,CCU ? DEL ? BLR,09:35,09:45 19 May,24h 10m,0,8,1.012119503945885
3,6/06/2019,2,1,DEL ? COK,05:35,08:50,3h 15m,4,8,0.18193348365276213
6,15/05/2019,2,1,DEL ? BOM ? COK,06:40,19:15,12h 35m,0,8,0.8144024802705749
1,21/03/2019,0,5,BLR ? MAA ? DEL,11:50,23:55,12h 5m,0,8,-0.39050169109357385
4,6/06/2019,3,0,CCU ? BOM ? BLR,21:10,09:20 07 Jun,12h 10m,0,5,-0.08244081172491545
6,9/03/2019,2,1,DEL ? IXU ? BOM ? COK,17:50,01:35 10 Mar,7h 45m,1,8,-0.46223224351747466
1,12/05/2019,3,0,CCU ? BBI ? BOM ? BLR,12:00,18:30 13 May,30h 30m,1,8,0.3483652762119504
8,6/06/2019,3,0,CCU ? IXB ? BLR,11:15,18:30,7h 15m,0,8,2.1436020293122886
0,6/03/2019,2,1,DEL ? BLR ? COK,16:45,07:10 07 Mar,14h 25m,0,8,0.3246899661781285
0,21/05/2019,3,0,CCU ? BLR,09:45,12:15,2h 30m,4,8,0.25140924464487036
6,18/05/2019,2,1,DEL ? HYD ? COK,09:45,16:10,6h 25m,0,8,0.03593573844419391
4,12/03/2019,0,5,BLR ? BOM ? DEL,21:25,12:25 13 Mar,15h,0,8,-0.5584836527621195
1,9/05/2019,2,1,DEL ? UDR ? BOM ? COK,13:20,07:40 10 May,18h 20m,1,8,0.17953776775648253
1,9/05/2019,3,0,CCU ? BBI ? BOM ? BLR,12:00,07:55 10 May,19h 55m,1,8,0.7673337091319054
4,27/04/2019,0,2,BLR ? DEL,11:10,14:05,2h 55m,4,8,0.7280157835400225
1,1/05/2019,3,0,CCU ? DEL ? BLR,10:00,23:15,13h 15m,0,8,0.1471251409244645
3,21/05/2019,2,1,DEL ? HYD ? COK,16:10,00:55 22 May,8h 45m,0,8,-0.16107666290868095
3,15/06/2019,4,3,BOM ? HYD,12:00,13:30,1h 30m,4,8,0.258032694475761
1,1/05/2019,3,0,CCU ? IXR ? DEL ? BLR,05:50,20:25,14h 35m,1,8,-0.2246335963923337
10,27/05/2019,0,2,BLR ? DEL,11:30,14:20,2h 50m,4,8,-0.7917136414881624
8,3/06/2019,2,1,DEL ? PNQ ? COK,08:45,13:15,4h 30m,0,7,0.36908117249154454
1,12/06/2019,3,0,CCU ? GAU ? DEL ? BLR,09:50,23:15,13h 25m,1,8,-0.5219842164599775
1,21/05/2019,2,1,DEL ? MAA ? COK,20:40,09:25 22 May,12h 45m,0,8,-0.37288613303269447
0,21/05/2019,3,0,CCU ? BLR,19:55,22:25,2h 30m,4,8,0.9284103720405863
4,1/05/2019,3,0,CCU ? DEL ? BLR,09:35,09:45 02 May,24h 10m,0,8,-0.12570462232243518
3,27/04/2019,2,1,DEL ? MAA ? COK,02:00,07:25,5h 25m,0,8,-0.6010428410372041
4,6/06/2019,2,1,DEL ? BOM ? COK,02:15,19:00,16h 45m,0,5,0.4361612175873732
1,27/06/2019,2,1,DEL ? RPR ? NAG ? BOM ? COK,05:15,07:40 28 Jun,26h 25m,2,8,-0.36302142051860203
3,24/04/2019,2,1,DEL ? HYD ? COK,06:50,12:10,5h 20m,0,8,0.2663472378804961
0,27/04/2019,2,1,DEL ? BLR ? COK,20:45,07:10 28 Apr,10h 25m,0,8,0.4468714768883878
1,9/06/2019,3,0,CCU ? BLR,14:15,16:45,2h 30m,4,8,-0.43320180383314544
4,27/03/2019,4,3,BOM ? HYD,19:35,21:05,1h 30m,4,5,-0.27071589627959414
3,15/05/2019,3,0,CCU ? BLR,09:35,12:20,2h 45m,4,8,-0.29974633596392336
6,27/06/2019,2,1,DEL ? BOM ? COK,07:30,21:00,13h 30m,0,8,-0.8879650507328072
4,18/03/2019,0,5,BLR ? BOM ? DEL,05:45,12:25,6h 40m,0,8,-0.5028184892897407
1,9/05/2019,3,0,CCU ? DEL ? BLR,07:00,20:25,13h 25m,0,8,-0.1926437429537768
3,27/05/2019,2,1,DEL ? HYD ? COK,14:20,22:30,8h 10m,0,8,0.5512965050732808
6,12/06/2019,2,1,DEL ? BOM ? COK,10:00,01:30 13 Jun,15h 30m,0,8,0.258032694475761
6,1/06/2019,2,1,DEL ? BOM ? COK,09:15,19:15,10h,0,8,-0.2020856820744081
1,15/05/2019,1,4,MAA ? CCU,11:40,13:55,2h 15m,4,8,0.7053269447576099
4,3/04/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,5,0.19828072153325818
4,27/06/2019,2,1,DEL ? BOM ? COK,21:50,04:25 28 Jun,6h 35m,0,8,-0.5221251409244645
4,1/04/2019,3,0,CCU ? BOM ? BLR,16:30,19:50 02 Apr,27h 20m,0,5,-0.5394588500563697
4,18/05/2019,2,1,DEL ? BOM ? COK,14:00,19:00,5h,0,8,1.0861048478015785
8,18/05/2019,1,4,MAA ? CCU,09:45,12:00,2h 15m,4,7,-0.1843291995490417
1,18/04/2019,0,2,BLR ? DEL,13:20,16:10,2h 50m,4,8,1.012119503945885
3,27/03/2019,2,1,DEL ? BOM ? COK,08:25,15:30,7h 5m,0,8,-0.6805242390078917
6,3/06/2019,2,1,DEL ? BOM ? COK,11:30,01:30 04 Jun,14h,0,8,-0.31722096956031565
4,24/05/2019,3,0,CCU ? BOM ? BLR,14:05,19:50,5h 45m,0,8,-0.04185456595264938
8,24/04/2019,0,2,BLR ? DEL,05:55,08:35,2h 40m,4,7,0.7053269447576099
4,24/03/2019,3,0,CCU ? BOM ? BLR,18:55,04:45 25 Mar,9h 50m,0,8,0.8735907553551296
3,15/03/2019,4,3,BOM ? HYD,19:05,20:30,1h 25m,4,8,-0.6275366403607666
1,21/05/2019,2,1,DEL ? BLR ? COK,17:40,23:00,5h 20m,0,8,0.8256764374295378
10,6/05/2019,3,0,CCU ? DEL ? BLR,07:10,22:40,15h 30m,0,8,-0.7917136414881624
4,06/03/2019,0,5,BLR ? BOM ? DEL,14:05,11:25 07 Mar,21h 20m,0,8,-0.04298196166854566
4,01/03/2019,0,5,BLR ? BOM ? DEL,08:55,16:10,7h 15m,0,8,0.011273957158962795
4,6/03/2019,2,1,DEL ? BOM ? COK,13:00,18:50,5h 50m,0,5,0.9375704622322435
4,24/05/2019,3,0,CCU ? BOM ? BLR,14:05,04:40 25 May,14h 35m,0,5,2.6096392333709133
4,9/06/2019,3,0,CCU ? BOM ? BLR,08:25,16:20,7h 55m,0,5,0.9485625704622322
4,21/05/2019,2,1,DEL ? BOM ? COK,21:50,04:25 22 May,6h 35m,0,5,0.03015783540022548
4,12/05/2019,3,0,CCU ? BOM ? BLR,06:30,08:15 13 May,25h 45m,0,5,0.3483652762119504
6,9/06/2019,2,1,DEL ? BOM ? COK,08:30,19:00,10h 30m,0,8,0.6378241262683202
1,6/05/2019,2,1,DEL ? LKO ? BOM ? COK,12:20,19:15 07 May,30h 55m,1,8,0.03015783540022548
4,1/06/2019,2,1,DEL ? JAI ? BOM ? COK,05:30,04:25 02 Jun,22h 55m,1,8,0.4580045095828636
4,9/05/2019,3,0,CCU ? BOM ? BLR,18:55,10:05 10 May,15h 10m,0,8,0.7280157835400225
4,18/05/2019,3,0,CCU ? DEL ? BLR,09:35,10:55 19 May,25h 20m,0,8,0.6541713641488163
6,21/03/2019,2,1,DEL ? BOM ? COK,17:30,01:35 22 Mar,8h 5m,0,8,0.7848083427282976
3,21/03/2019,2,1,DEL ? HYD ? COK,06:40,22:20,15h 40m,0,8,0.8144024802705749
0,18/05/2019,3,0,CCU ? DEL ? BLR,07:35,19:25,11h 50m,0,8,0.7285794813979707
10,1/06/2019,0,2,BLR ? DEL,07:00,09:40,2h 40m,4,8,-0.2556369785794814
4,27/05/2019,2,1,DEL ? BOM ? COK,15:00,12:35 28 May,21h 35m,0,5,-0.44813979706877116
1,9/06/2019,2,1,DEL ? BLR ? COK,17:40,23:00,5h 20m,0,8,-0.4923900789177001
2,3/05/2019,0,2,BLR ? DEL,07:45,10:40,2h 55m,4,8,0.6378241262683202
0,6/05/2019,0,2,BLR ? DEL,23:55,02:45 07 May,2h 50m,4,8,-0.13923337091319052
3,24/06/2019,2,1,DEL ? BOM ? COK,06:40,21:00,14h 20m,0,8,-0.6304960541149943
6,12/06/2019,2,1,DEL ? BOM ? COK,08:00,19:00,11h,0,8,-0.7030721533258174
6,12/06/2019,2,1,DEL ? BOM ? COK,12:50,01:30 13 Jun,12h 40m,0,8,-0.3211668545659527
4,18/03/2019,0,5,BLR ? BOM ? DEL,07:00,07:40 16 Mar,24h 40m,0,8,0.5383314543404735
3,1/06/2019,1,4,MAA ? CCU,15:40,18:25,2h 45m,4,8,-0.2222378804960541
6,27/05/2019,2,1,DEL ? BOM ? COK,09:00,19:15,10h 15m,0,8,0.43447012401352875
6,3/06/2019,2,1,DEL ? BOM ? COK,10:00,21:00,11h,0,8,-0.6809470124013529
2,15/05/2019,3,0,CCU ? AMD ? BLR,16:40,00:15 16 May,7h 35m,0,8,1.060597519729425
3,3/06/2019,2,1,DEL ? BOM ? COK,08:30,21:00,12h 30m,0,8,0.18968432919954903
10,27/03/2019,1,4,MAA ? CCU,07:05,09:20,2h 15m,4,8,-0.07624013528748591
10,6/05/2019,3,0,CCU ? DEL ? BLR,07:10,23:25,16h 15m,0,8,-0.2756482525366404
3,3/05/2019,0,2,BLR ? DEL,16:55,19:55,3h,4,8,-0.6529030439684329
4,9/06/2019,2,1,DEL ? NAG ? BOM ? COK,14:35,12:35 10 Jun,22h,1,8,-0.04044532130777903
10,15/05/2019,3,0,CCU ? DEL ? BLR,20:20,10:45 16 May,14h 25m,0,8,-0.500140924464487
4,6/06/2019,3,0,CCU ? BOM ? BLR,20:00,22:35 07 Jun,26h 35m,0,5,0.7051860202931229
10,27/03/2019,2,1,DEL ? COK,06:00,09:10,3h 10m,4,8,0.011273957158962795
6,15/06/2019,2,1,DEL ? BOM ? COK,19:00,01:30 16 Jun,6h 30m,0,8,0.3483652762119504
3,18/05/2019,0,2,BLR ? DEL,08:30,11:20,2h 50m,4,8,-0.4961950394588501
4,9/06/2019,2,1,DEL ? BOM ? COK,20:55,04:25 10 Jun,7h 30m,0,5,-0.2222378804960541
4,27/03/2019,2,1,DEL ? BOM ? COK,20:50,19:45 28 Mar,22h 55m,0,8,-0.500140924464487
0,1/06/2019,2,1,DEL ? BLR ? COK,07:55,13:25,5h 30m,0,8,0.31073844419391206
10,1/04/2019,3,0,CCU ? DEL ? BLR,17:00,22:55,5h 55m,0,8,0.5157835400225479
6,1/06/2019,2,1,DEL ? BOM ? COK,12:50,21:00,8h 10m,0,8,0.13500563697857948
4,18/05/2019,3,0,CCU ? BOM ? BLR,14:05,20:45,6h 40m,0,5,0.08525930101465615
6,24/06/2019,2,1,DEL ? BOM ? COK,03:50,12:35,8h 45m,0,8,-0.1926437429537768
1,24/03/2019,0,5,BLR ? DEL,10:00,12:45,2h 45m,4,8,0.3483652762119504
6,9/05/2019,2,1,DEL ? BOM ? COK,10:35,19:15,8h 40m,0,8,0.5383314543404735
3,21/06/2019,3,0,CCU ? BLR,04:40,07:15,2h 35m,4,8,-0.5539740698985344
8,6/06/2019,1,4,MAA ? CCU,09:45,12:00,2h 15m,4,8,-0.11231679819616686
1,6/06/2019,3,0,CCU ? DEL ? BLR,17:30,20:25 07 Jun,26h 55m,0,8,-0.5028184892897407
4,9/06/2019,0,2,BLR ? DEL,06:00,08:45,2h 45m,4,8,-0.6729143179255919
4,9/06/2019,3,0,CCU ? BOM ? BLR,20:00,12:00 10 Jun,16h,0,5,0.28762683201803835
4,12/05/2019,3,0,CCU ? BOM ? BLR,16:30,09:20 13 May,16h 50m,0,5,-0.050169109357384445
3,18/05/2019,2,1,DEL ? BOM ? COK,20:25,01:30 19 May,5h 5m,0,8,0.3483652762119504
3,27/05/2019,2,1,DEL ? HYD ? COK,11:55,22:30,10h 35m,0,8,0.18193348365276213
6,1/06/2019,2,1,DEL ? BOM ? COK,09:00,21:00,12h,0,8,-0.32454904171364146
1,9/05/2019,4,3,BOM ? HYD,19:30,20:45,1h 15m,4,8,-0.27198421645997745
4,21/05/2019,3,0,CCU ? BOM ? BLR,06:30,18:15,11h 45m,0,8,0.7349210822998873
4,21/05/2019,2,1,DEL ? BOM ? COK,21:50,19:00 22 May,21h 10m,0,5,-0.7429537767756482
3,18/06/2019,3,0,CCU ? BLR,14:25,16:55,2h 30m,4,8,0.903184892897407
8,15/04/2019,3,0,CCU ? BLR,09:00,11:25,2h 25m,4,8,0.6378241262683202
3,24/05/2019,0,2,BLR ? DEL,23:30,02:20 25 May,2h 50m,4,8,-0.5028184892897407
4,6/05/2019,3,0,CCU ? BOM ? BLR,16:30,19:50 07 May,27h 20m,0,5,-0.5916009019165727
6,15/05/2019,2,1,DEL ? BOM ? COK,08:45,19:15,10h 30m,0,8,-0.5328354002254791
3,6/05/2019,0,2,BLR ? DEL,07:10,10:05,2h 55m,4,8,0.18193348365276213
1,21/05/2019,2,1,DEL ? COK,18:05,21:10,3h 5m,4,8,-0.014937993235625705
4,24/05/2019,3,0,CCU ? BOM ? BLR,21:10,04:40 25 May,7h 30m,0,8,-0.500140924464487
4,9/06/2019,2,1,DEL ? NAG ? BOM ? COK,06:45,12:35 10 Jun,29h 50m,1,8,-0.32102593010146563
1,24/03/2019,4,3,BOM ? HYD,21:05,22:25,1h 20m,4,8,0.8182074408117249
10,6/03/2019,4,3,BOM ? DEL ? HYD,07:30,19:55,12h 25m,0,8,0.7051860202931229
3,27/03/2019,2,1,DEL ? BOM ? COK,09:10,21:00,11h 50m,0,8,-0.8169391206313416
0,21/05/2019,3,0,CCU ? DEL ? BLR,07:35,23:30,15h 55m,0,8,0.5669391206313416
6,15/05/2019,2,1,DEL ? BOM ? COK,12:50,21:00,8h 10m,0,8,0.2788895152198422
1,18/03/2019,0,5,BLR ? CCU ? GAU ? DEL,11:05,22:10 16 Mar,35h 5m,1,8,-0.44813979706877116
4,24/05/2019,3,0,CCU ? DEL ? BLR,20:25,18:00 25 May,21h 35m,0,8,-0.09892897406989853
3,6/05/2019,3,0,CCU ? HYD ? BLR,15:15,20:05,4h 50m,0,8,0.3930383314543405
1,6/03/2019,2,1,DEL ? HYD ? MAA ? COK,13:05,09:25 07 Mar,20h 20m,1,8,0.8144024802705749
1,6/03/2019,4,3,BOM ? HYD,19:30,20:45,1h 15m,4,8,-0.5069052987598647
8,9/03/2019,2,1,DEL ? MAA ? COK,06:10,11:20,5h 10m,0,8,0.633173618940248
4,24/04/2019,0,2,BLR ? DEL,17:45,20:45,3h,4,5,-0.41009019165727173
4,1/04/2019,0,2,BLR ? DEL,15:15,18:10,2h 55m,4,5,0.0014092446448703494
4,18/05/2019,3,0,CCU ? BOM ? BLR,16:30,23:35,7h 5m,0,8,-0.5394588500563697
8,27/05/2019,2,1,DEL ? PNQ ? COK,08:45,13:15,4h 30m,0,7,-0.5394588500563697
4,21/03/2019,4,3,BOM ? HYD,15:50,17:20,1h 30m,4,8,0.903184892897407
4,9/06/2019,2,1,DEL ? JDH ? BOM ? COK,11:40,19:00,7h 20m,1,8,-0.4529312288613303
3,3/06/2019,4,3,BOM ? HYD,09:10,10:40,1h 30m,4,8,-0.37965050732807215
3,24/03/2019,3,0,CCU ? BLR,10:10,12:55,2h 45m,4,8,1.4701240135287486
4,18/05/2019,2,1,DEL ? BOM ? COK,18:15,12:35 19 May,18h 20m,0,5,-0.6092164599774521
1,18/03/2019,0,5,BLR ? DEL,17:00,19:45,2h 45m,4,8,-0.25465050732807215
8,18/05/2019,1,4,MAA ? CCU,17:45,20:05,2h 20m,4,8,0.5638387824126269
4,18/06/2019,4,3,BOM ? HYD,19:35,21:05,1h 30m,4,8,-0.5539740698985344
1,9/03/2019,2,1,DEL ? HYD ? MAA ? COK,09:45,09:25 10 Mar,23h 40m,1,8,-0.6729143179255919
4,21/04/2019,0,2,BLR ? DEL,06:00,08:45,2h 45m,4,5,-0.37965050732807215
3,24/05/2019,0,2,BLR ? DEL,08:30,11:20,2h 50m,4,8,0.322435174746336
1,9/05/2019,3,0,CCU ? VNS ? DEL ? BLR,14:30,23:15,8h 45m,1,8,-0.5394588500563697
4,1/05/2019,3,0,CCU ? BOM ? BLR,08:25,16:20,7h 55m,0,8,-0.500140924464487
6,1/03/2019,2,1,DEL ? BOM ? COK,19:00,01:35 02 Mar,6h 35m,0,8,0.8232807215332582
4,9/03/2019,2,1,DEL ? BOM ? COK,19:15,18:50 10 Mar,23h 35m,0,5,0.903184892897407
4,27/06/2019,2,1,DEL ? BOM ? COK,21:50,19:00 28 Jun,21h 10m,0,5,2.136555806087937
3,21/06/2019,0,2,BLR ? DEL,20:00,22:50,2h 50m,4,8,0.8005918827508456
1,18/05/2019,2,1,DEL ? BLR ? COK,17:40,08:15 19 May,14h 35m,0,8,0.2663472378804961
1,9/06/2019,2,1,DEL ? NAG ? BOM ? COK,05:55,19:15 10 Jun,37h 20m,1,8,-0.500140924464487
6,3/03/2019,2,1,DEL ? BOM ? COK,07:05,13:20,6h 15m,0,8,-0.0015501691093573844
3,12/06/2019,2,1,DEL ? BOM ? COK,11:25,01:30 13 Jun,14h 5m,0,8,0.29890078917700114
4,21/05/2019,2,1,DEL ? BOM ? COK,11:30,19:00,7h 30m,0,5,1.2239289740698986
4,21/05/2019,2,1,DEL ? BOM ? COK,02:15,19:00,16h 45m,0,8,0.5665163472378805
6,12/06/2019,2,1,DEL ? BOM ? COK,04:55,12:35,7h 40m,0,8,-0.35076099210823
1,01/03/2019,0,5,BLR ? BOM ? IDR ? DEL,06:45,11:10 02 Mar,28h 25m,1,8,0.6378241262683202
3,21/03/2019,0,5,BLR ? BOM ? DEL,19:35,00:35 19 Mar,5h,0,8,1.0861048478015785
4,21/05/2019,2,1,DEL ? JAI ? BOM ? COK,19:30,04:25 22 May,8h 55m,1,8,0.3249718151071026
4,6/06/2019,3,0,CCU ? BOM ? BLR,18:55,18:15 07 Jun,23h 20m,0,5,1.7794532130777903
1,03/03/2019,0,5,BLR ? BBI ? DEL,09:30,23:45,14h 15m,0,8,-0.2532412626832018
3,1/04/2019,3,0,CCU ? MAA ? BLR,08:10,13:00,4h 50m,0,8,0.9522266065388951
1,1/04/2019,0,2,BLR ? DEL,06:10,08:55,2h 45m,4,8,0.3483652762119504
4,9/06/2019,2,1,DEL ? IDR ? BOM ? COK,05:30,04:25 10 Jun,22h 55m,1,8,0.4625140924464487
3,6/06/2019,2,1,DEL ? BLR ? COK,02:00,07:45,5h 45m,0,8,-0.46547350620067646
4,21/05/2019,2,1,DEL ? AMD ? BOM ? COK,13:25,19:00 22 May,29h 35m,1,8,-0.4503945885005637
1,6/03/2019,3,0,CCU ? BLR,20:45,23:20,2h 35m,4,8,0.6933483652762119
3,18/05/2019,0,2,BLR ? DEL,23:30,02:20 19 May,2h 50m,4,8,-0.2798759864712514
4,21/03/2019,0,5,BLR ? BOM ? DEL,05:45,23:00,17h 15m,0,5,0.9522266065388951
3,12/04/2019,3,0,CCU ? BLR,04:40,07:15,2h 35m,4,8,-0.5548196166854565
6,27/03/2019,2,1,DEL ? BOM ? COK,07:00,15:30,8h 30m,0,8,-0.5328354002254791
6,27/05/2019,2,1,DEL ? BOM ? COK,09:15,19:15,10h,0,8,-0.07609921082299888
6,27/03/2019,2,1,DEL ? HYD ? MAA ? COK,13:05,21:20,8h 15m,1,8,-0.5916009019165727
3,27/03/2019,2,1,DEL ? HYD ? COK,16:10,22:20,6h 10m,0,8,-0.3134160090191657
6,18/05/2019,2,1,DEL ? BOM ? COK,08:00,21:00,13h,0,8,0.10949830890642616
4,24/06/2019,2,1,DEL ? COK,11:00,14:15,3h 15m,4,5,-0.31623449830890643
1,12/05/2019,3,0,CCU ? DEL ? AMD ? BLR,10:00,05:25 13 May,19h 25m,1,8,-0.2762119503945885
6,21/05/2019,2,1,DEL ? BOM ? COK,13:00,21:00,8h,0,8,-0.04213641488162345
